l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
3,5,0,5,4,0,8,-87,0,-0.0018791792959005039,0.0017666927178038535,0.00011085531762065735,-7.901099996386607e-07,-8.613210822539651e-07,2.5841612067959948e-08,-1.6312604759929732e-06,15.341587804401295,15905.672393707184,14692.906293790948,1042.4351331361042,15905.672393707184,0.0,0.0,3.6080161702664686e-09,True,1
5,5,0,6,4,0,9,-61,0,-0.0019862555038104063,0.0018116043345837844,0.0001749989364989466,-4.540844171536807e-07,-8.828551439014841e-07,2.673059571616188e-09,3.4776727232460267e-07,4.5675117821357984,15861.763162694635,8720.2963823878,2298.336150061494,15861.763162694635,0.0,0.0,1.1428765511193218e-09,False,1
3,1,0,4,-1,0,7,-75,0,-0.0011691878228487144,0.0010553705459852385,0.00011343798938888974,-5.130374198263038e-09,5.565058053936869e-10,1.006293431305662e-08,-3.792874745862408e-07,5.129591158773494,15810.980701080372,14273.114609514108,1533.627808685635,15810.980701080372,5.673870606371041e-10,2.1224448290007664e-09,2.854223813988935e-09,True,1
4,4,0,2,4,0,6,-62,0,-0.0017201142970912078,0.0016007680175258506,0.00011867868913644012,-7.982213700954616e-07,-5.386696293253239e-07,4.041726522564943e-09,-6.675904289171145e-07,8.4680579881056,13997.810815190922,15802.287191954483,1505.3535231051567,15802.287191954483,0.0,0.0,2.0447086515672786e-09,False,1
2,2,0,5,-1,0,7,-74,0,-0.00120515078399613,0.0010910354688303623,0.00011479902496309149,-2.5535226476112524e-08,-2.8687145965298242e-09,7.331200385770089e-09,6.837097973238018e-07,8.947530343472021,15760.503279775607,14277.968624760366,1502.258295309521,15760.503279775607,0.0,0.0,2.9136688784673848e-09,True,1
3,1,0,5,-2,0,8,-82,0,-0.0011691878228487144,0.0010518133842167875,0.00011751238559390455,-5.130374198263038e-09,9.569311754069791e-11,2.1494127397713148e-08,1.379469619776797e-07,1.8566841187633063,15725.701325920349,14156.779594881684,1562.7898205135145,15725.701325920349,5.0475208598017005e-11,8.597560959951213e-11,2.7912961532331124e-09,True,1
3,2,0,5,-49,0,6,-1,0,-0.001257209295342265,0.00012644473479723014,0.0011309737734404898,-4.4337768099683875e-08,1.0131432707062153e-09,-2.789064511109307e-09,2.0921289545488414e-07,2.637233142165816,15503.42384165619,1593.8804084575597,14255.223164715035,15503.42384165619,0.0,0.0,2.750467918698586e-09,True,1
5,5,0,3,5,0,6,-69,0,-0.0019862555038104063,0.0018791792959005039,0.00010673964786981142,-4.540844171536807e-07,-7.901099996386607e-07,8.129061012700065e-09,-3.3656004009077756e-07,4.3507648199303555,15289.344384887532,9520.047868290449,1379.4379811010717,15289.344384887532,0.0,0.0,1.8645752612126453e-09,False,1
4,5,0,6,4,0,10,-99,0,-0.0019351014156810539,0.0018116043345837844,0.00012035139470518855,-6.592207379659595e-07,-8.828551439014841e-07,1.081606278169672e-07,-3.1456863920809475e-06,24.969264890370056,15033.535114184075,13844.896736025656,954.7395001868143,15033.535114184075,0.0,0.0,4.549722122761094e-09,True,1
4,4,0,6,2,0,8,-74,0,-0.0017201142970912078,0.0015907002056791103,0.0001299860655487273,-7.982213700954616e-07,-5.501307220000565e-07,7.1158184510899054e-09,5.719741366298596e-07,7.47850063286366,13099.752995889006,14990.018059565778,1699.4223902211422,14990.018059565778,0.0,0.0,1.7681479216033287e-09,False,1
3,3,0,4,2,0,7,-63,0,-0.0014614673184444634,0.0013269608486436745,0.0001342793538108097,-2.655051493296818e-07,-6.489603657476092e-09,4.986808373644917e-09,-2.271159899793363e-07,2.5279315836522676,10574.05748903803,14763.811500665375,1494.246277147823,14763.811500665375,0.0,0.0,2.8312450270109875e-09,False,1
5,-1,0,4,-2,0,7,-62,0,-0.0010910354688303623,0.0009543833025544501,0.00013674045710444197,-2.8687145965298242e-09,4.0988668158143767e-10,4.182232113586459e-09,8.82908285297461e-08,1.1946302220319471,14754.60718166653,12913.264825712362,1848.1118098065517,14754.60718166653,8.529101930066968e-10,6.0415368157635834e-09,2.6159193310412776e-09,True,1
4,4,0,5,3,0,9,-62,0,-0.0017201142970912078,0.001548847611724769,0.00017242787377674522,-7.982213700954616e-07,-4.5178955630907436e-07,4.35003636161051e-09,1.1611884103064109e-06,11.697365668071685,14279.358251693253,14540.683553266454,1736.959928522976,14540.683553266454,0.0,0.0,2.3061794937363215e-09,True,1
5,5,0,2,5,0,7,-46,0,-0.0019862555038104063,0.0018048401012071306,0.00018209686224615436,-4.540844171536807e-07,-8.361497093340479e-07,7.978231878890261e-10,6.814596428786519e-07,5.878292190677375,14258.078993768015,9835.59053638371,1570.7721519237207,14258.078993768015,0.0,0.0,2.555740566413589e-09,True,1
2,2,0,5,-54,0,5,-1,0,-0.00120515078399613,0.00011456080903676464,0.0010910354688303623,-2.5535226476112524e-08,1.8205227309242182e-09,-2.8687145965298242e-09,4.45493870996792e-07,5.27921746324992,14257.945401055482,1357.5638481005833,12928.784122083365,14257.945401055482,0.0,0.0,3.5608152311995593e-09,True,1
4,5,0,2,5,0,6,-56,0,-0.0019351014156810539,0.0018048401012071306,0.00013095202453033104,-6.592207379659595e-07,-8.361497093340479e-07,2.628786874337927e-09,6.907100564077905e-07,6.981808450269631,14150.0191983433,11618.796393225768,1323.6745597349004,14150.0191983433,0.0,0.0,2.5881221386340497e-09,True,1
4,4,0,5,3,0,7,-49,0,-0.0017201142970912078,0.001548847611724769,0.00017161028915701863,-7.982213700954616e-07,-4.5178955630907436e-07,1.086895339590146e-09,3.43603790579905e-07,5.147144447791466,10187.946505870948,14045.187200700237,2570.689125418971,14045.187200700237,0.0,0.0,1.0478791127353433e-09,False,1
3,4,0,5,3,0,8,-81,0,-0.0016697023644453982,0.001548847611724769,0.00011904249983329304,-6.958693014573762e-07,-4.5178955630907436e-07,1.4734291121665e-08,-1.8122528873361961e-06,16.253537864297417,13979.86637050926,13478.608429981601,1067.6202229546911,13979.86637050926,0.0,0.0,4.2141605255929404e-09,True,1
4,1,0,6,-1,0,10,-78,0,-0.0012825574052606177,0.0011309737734404898,0.0001521887619501829,-6.331394448016904e-08,-2.789064511109307e-09,1.064520424198399e-08,6.051301300550455e-07,6.60311452835447,13919.147541743094,12340.932410148846,1660.410410749557,13919.147541743094,0.0,0.0,3.0496134481854524e-09,True,1
2,6,0,6,4,0,8,-50,0,-0.0020022479995732987,0.0018116043345837844,0.0001894895435410259,-2.6352386052104416e-07,-8.828551439014841e-07,1.4201149558759777e-09,-1.154121448488591e-06,8.041513807781431,13600.918832388994,10025.657597806723,1320.295735999473,13600.918832388994,0.0,0.0,3.7502378860821355e-09,True,1
6,-2,0,4,-2,0,10,-71,0,-0.0011210385021110606,0.0009543833025544501,0.00016679830727725517,-5.316983021097293e-09,4.0988668158143767e-10,6.866071673735461e-09,1.4310772064466196e-07,1.698697661112893,13297.622812602256,11328.543468963797,1977.6315491168687,13297.622812602256,5.9406286516246e-10,8.175513967848784e-09,2.786502886564812e-09,True,1
6,5,0,5,4,0,11,-47,0,-0.0020351783964062515,0.0017666927178038535,0.0002673048138426097,-1.7613995982417851e-07,-8.613210822539651e-07,8.148782339087593e-10,-1.1808647597884477e-06,7.741870970534267,13196.836901400837,9357.810432316419,1752.4774693203842,13196.836901400837,0.0,0.0,3.079077961154273e-09,True,1
4,1,0,6,-1,0,8,-63,0,-0.0012825574052606177,0.0011309737734404898,0.00015188045903787858,-6.331394448016904e-08,-2.789064511109307e-09,4.932527972753786e-09,2.968272177505688e-07,3.121300335983895,13190.069049644257,11892.282049147714,1596.8855232538494,13190.069049644257,0.0,0.0,3.290500087447561e-09,True,1
3,1,0,2,1,0,5,-53,0,-0.0011691878228487144,0.0010519899754354604,0.00011696475929971748,-5.130374198263038e-09,3.097851555004192e-10,1.9593494667728166e-09,-2.3308811353652328e-07,2.5922128343284268,12999.58952957002,11699.350370601594,1300.7391667225534,12999.58952957002,1.9367138367912375e-09,1.2181529252021368e-09,4.106882952070745e-09,True,1
1,4,0,6,-2,0,7,-48,0,-0.0012960421937048758,0.0011210385021110606,0.0001743569368572315,-7.207688798634074e-08,-5.316983021097293e-09,6.967357459798666e-10,-6.467547365837569e-07,6.508521927427417,12962.285740145619,11281.026193345953,1754.614576524145,12962.285740145619,0.0,0.0,3.157437403172866e-09,True,1
4,3,0,2,3,0,6,-69,0,-0.00150612480128053,0.001398386150657986,0.00010673964786981142,-3.564391453457959e-07,-1.6631079348497364e-07,8.129061012700065e-09,-9.990027527325123e-07,9.091894031248664,12910.063486901794,12553.896573449638,971.4021680944169,12910.063486901794,0.0,0.0,5.0553563795692815e-09,True,1
6,-2,0,6,-5,0,12,-58,0,-0.0011210385021110606,0.0008822153106829276,0.000239496343049413,-5.316983021097293e-09,4.852289365069005e-09,2.5312419221461684e-09,6.731516212800642e-07,7.7289917484585775,12871.13748023679,10129.155899629619,2749.8294797837493,12871.13748023679,2.022325188516036e-09,2.581308848552124e-08,2.2438129246736123e-09,True,1
5,5,0,6,4,0,11,-75,0,-0.0019862555038104063,0.0018116043345837844,0.00017275719212518376,-4.540844171536807e-07,-8.828551439014841e-07,9.299025744528907e-09,-1.8939771014381615e-06,12.599224100198569,12848.958286842804,10922.858775966553,1149.2115415073338,12848.958286842804,0.0,0.0,4.512761442028207e-09,True,1
3,4,0,5,3,0,6,-61,0,-0.0016697023644453982,0.001548847611724769,0.00012030988074646524,-6.958693014573762e-07,-4.5178955630907436e-07,2.679935510069553e-09,-5.448719741639897e-07,5.825845759501889,11006.247888235706,12748.207555775814,1286.3541602928592,12748.207555775814,0.0,0.0,2.9338709458759966e-09,False,1
4,4,0,6,2,0,10,-90,0,-0.0017201142970912078,0.0015907002056791103,0.0001321566464763085,-7.982213700954616e-07,-5.501307220000565e-07,3.7031049942616845e-08,2.7425550642109792e-06,21.04684681742868,12674.537386621536,11968.892328482209,1014.1007606533622,12674.537386621536,0.0,0.0,5.048231959218609e-09,True,1
1,6,0,6,2,0,7,-70,0,-0.0017098504656313984,0.0015907002056791103,0.00012107724047444094,-7.660924731876557e-07,-5.501307220000565e-07,7.752224022942406e-09,1.9269805221528054e-06,15.35008082048008,12656.887314508493,12184.499113954254,964.4780348587292,12656.887314508493,0.0,0.0,5.114020713344532e-09,True,1
4,4,0,6,2,0,8,-75,0,-0.0017201142970912078,0.0015907002056791103,0.0001284101572799355,-7.982213700954616e-07,-5.501307220000565e-07,9.885305130572204e-09,-1.0039341321621022e-06,9.082645259944934,12180.953401763512,12620.530521877605,1161.6771794710546,12620.530521877605,0.0,0.0,3.7383334536502535e-09,True,1
4,4,0,6,2,0,10,-95,0,-0.0017201142970912078,0.0015907002056791103,0.00012537430614151615,-7.982213700954616e-07,-5.501307220000565e-07,8.330568822184654e-08,-4.039785270581369e-06,30.086333195661066,12567.583218665543,11738.411006372355,933.5276853635902,12567.583218665543,0.0,0.0,5.650165625355499e-09,True,1
6,4,0,4,3,0,10,-37,0,-0.0018116043345837844,0.00150612480128053,0.00030490399632597244,-8.828551439014841e-07,-3.564391453457959e-07,2.1367860641943838e-10,-5.755369772819218e-07,5.54036984401108,9523.759301551007,12326.186429173746,2935.1385867776817,12326.186429173746,0.0,0.0,1.4686722536962913e-09,False,1
0,4,0,6,-67,0,6,-2,0,-0.0012318460189154454,0.00010963936035165052,0.0011210385021110606,-4.064350775668056e-08,5.641104489087335e-09,-5.316983021097293e-09,-1.1681564527341905e-06,11.663999694037518,12292.499644510222,1094.7322610287847,11193.412723964804,12292.499644510222,0.0,0.0,5.10035048534304e-09,True,1
2,2,0,4,-1,0,6,-49,0,-0.00120515078399613,0.0010553705459852385,0.0001491496086326662,-2.5535226476112524e-08,5.565058053936869e-10,1.0516741333601892e-09,-6.306293782254793e-07,6.433884888248859,12285.270913091403,10767.227468153598,1521.6704324707405,12285.270913091403,3.4530206933562093e-09,1.562112084207202e-11,3.814650504416385e-09,True,1
2,5,0,6,2,0,8,-44,0,-0.0018048401012071306,0.0015907002056791103,0.0002131214227978652,-8.361497093340479e-07,-5.501307220000565e-07,6.06900533534466e-10,-1.0184727301551337e-06,8.80814933194571,12064.084783393932,12104.082291533914,1843.1568455129568,12104.082291533914,0.0,0.0,2.4648701507934677e-09,True,1
4,4,0,4,3,0,8,-44,0,-0.0017201142970912078,0.00150612480128053,0.0002131214227978652,-7.982213700954616e-07,-3.564391453457959e-07,6.06900533534466e-10,-8.680730128125987e-07,7.535782684083178,10991.77114636022,12094.83865042804,1850.1166506908085,12094.83865042804,0.0,0.0,2.5837335724325758e-09,True,1
2,7,0,4,5,0,6,-62,0,-0.0020529873759919655,0.0019351014156810539,0.00011867868913644012,-5.823556004409803e-09,-6.592207379659595e-07,4.041726522564943e-09,7.92728825528468e-07,4.652511935544316,12048.622731509156,8732.255583116406,696.5141464853069,12048.622731509156,0.0,0.0,7.90092346859231e-09,True,1
6,4,0,3,4,0,9,-75,0,-0.0018116043345837844,0.0016697023644453982,0.00014329330938104884,-8.828551439014841e-07,-6.958693014573762e-07,9.689130127349809e-09,1.3913392426627164e-06,10.931919531418364,12018.609343091677,11733.363189067899,1125.8454425189195,12018.609343091677,0.0,0.0,4.231440699352177e-09,True,1
5,5,0,0,7,0,5,-41,0,-0.0019862555038104063,0.001837851339960868,0.00014892361035738586,-4.540844171536807e-07,-8.15612267566338e-07,3.8465277897171124e-10,5.19446507847663e-07,4.169370013548133,12003.120584827917,7924.353748230099,1195.3443823635707,12003.120584827917,0.0,0.0,3.5444337761620824e-09,True,1
4,3,0,2,3,0,4,-47,0,-0.00150612480128053,0.001398386150657986,0.00010735280104432215,-3.564391453457959e-07,-1.6631079348497364e-07,9.472635278215776e-10,-3.858495782216743e-07,3.592663272891166,10300.990548222378,11957.023410919686,999.5638846384073,11957.023410919686,0.0,0.0,4.8022255473046896e-09,True,1
3,5,0,5,4,0,8,-88,0,-0.0018791792959005039,0.0017666927178038535,0.00010970579082919099,-7.901099996386607e-07,-8.613210822539651e-07,3.774630400252293e-08,-2.7807872674593098e-06,18.309828713302785,11902.164753008927,11111.798770846977,722.2807852178249,11902.164753008927,0.0,0.0,7.438004134015044e-09,True,1
5,5,0,6,4,0,7,-48,0,-0.0019862555038104063,0.0018116043345837844,0.0001743569368572315,-4.540844171536807e-07,-8.828551439014841e-07,6.967357459798666e-10,-2.9423236939029804e-07,3.217322207254952,11810.542220570971,6263.217367149257,1906.523314756203,11810.542220570971,0.0,0.0,1.6548903381782045e-09,False,1
4,0,0,3,-33,0,5,-1,0,-0.0012082903080278123,0.00011732104915815255,0.0010910354688303623,-2.2660016458665974e-09,6.599231853467558e-11,-2.8687145965298242e-09,6.620996070242496e-08,0.6469784750177886,11800.043130747732,1146.4159616406232,10651.189419502409,11800.043130747732,0.0,0.0,5.113664205866497e-09,True,1
3,4,0,4,3,0,7,-51,0,-0.0016697023644453982,0.00150612480128053,0.00016451024374080313,-6.958693014573762e-07,-3.564391453457959e-07,1.1129552129820895e-09,9.326805759349473e-07,7.774601055788953,11155.459238755537,11727.464957165104,1371.3168656783366,11727.464957165104,0.0,0.0,3.6302434450209604e-09,True,1
6,-2,0,3,-1,0,9,-85,0,-0.0011210385021110606,0.0009939560760100293,0.0001266799841760754,-5.316983021097293e-09,1.946736582362881e-09,3.035601515939786e-08,-4.024419249558722e-07,4.152691308360277,11566.689032491322,10256.248692487507,1303.4742266034057,11566.689032491322,1.0628548257446054e-09,1.5199968665814878e-09,4.661782009430855e-09,True,1
3,5,0,3,4,0,6,-34,0,-0.0018791792959005039,0.0016697023644453982,0.00020961697198426728,-7.901099996386607e-07,-6.958693014573762e-07,1.3025801277906772e-10,1.4004052916165993e-07,4.892280352062188,11457.116967164531,11508.049854726514,7322.912559804969,11508.049854726514,0.0,0.0,1.4631852878403973e-10,False,1
2,7,0,2,-3,0,2,3,0,-0.0020529873759919655,0.0006544435404762507,0.001398386150657986,-5.823556004409803e-09,4.1062627904321485e-10,-1.6631079348497364e-07,-1.5768485772888266e-07,0.881089871884335,11463.586766731401,3656.797668574853,5376.1239974671935,11463.586766731401,0.0,0.0,2.18736007478337e-09,True,1
1,3,0,5,-2,0,6,-67,0,-0.0011616347408751621,0.0010518133842167875,0.00010963936035165052,-5.537892723467824e-09,9.569311754069791e-11,5.641104489087335e-09,-1.819963067241099e-07,1.7965980488419944,11461.909556779343,10383.098682770345,1081.798366646735,11461.909556779343,3.652542005105626e-10,3.035376733178911e-07,5.561579296120639e-09,True,1
4,5,0,6,4,0,10,-94,0,-0.0019351014156810539,0.0018116043345837844,0.00012678976842379558,-6.592207379659595e-07,-8.828551439014841e-07,6.407810633563704e-08,3.292687326525998e-06,19.868425182476415,11449.398591811163,10558.467276916788,764.9181031021168,11449.398591811163,0.0,0.0,7.47319907158975e-09,True,1
5,3,0,4,2,0,5,-27,0,-0.001548847611724769,0.0013269608486436745,0.00022193567201669688,-4.5178955630907436e-07,-6.489603657476092e-09,3.6007423226232714e-11,4.8908935602236595e-08,0.425174718659396,1449.1385336327883,11435.298566064524,1929.3286630722685,11435.298566064524,0.0,0.0,2.8082537806691572e-09,False,1
2,7,0,5,4,0,7,-28,0,-0.0020529873759919655,0.0017666927178038535,0.00028590704228598836,-5.823556004409803e-09,-8.613210822539651e-07,4.653001322889698e-11,-3.87615902123703e-07,2.1425642134417306,11346.698899980978,4007.589267281685,1580.3639360591703,11346.698899980978,0.0,0.0,4.049763146536949e-09,True,1
2,5,0,3,4,0,5,-46,0,-0.0018048401012071306,0.0016697023644453982,0.00013432432280613692,-8.361497093340479e-07,-6.958693014573762e-07,7.550853671828797e-10,-8.134139555953952e-07,7.110511789115939,11001.306427954933,11091.008684993612,1174.2044291039178,11091.008684993612,0.0,0.0,3.646765287992297e-09,False,1
3,1,0,3,-1,0,6,-41,0,-0.0011691878228487144,0.0009939560760100293,0.00017543522336927852,-5.130374198263038e-09,1.946736582362881e-09,3.8217275887518634e-10,2.0347653059346604e-07,1.925050360831437,11057.935511326503,9403.187341821698,1659.7542889933127,11057.935511326503,2.1974505972724136e-09,1.5187257438431517e-09,4.00442798136587e-09,True,1
1,7,0,2,5,0,3,-34,0,-0.0019182614902478053,0.0018048401012071306,0.00011378624394402568,-6.972512171337115e-07,-8.361497093340479e-07,1.144341267495907e-10,3.6485490335089535e-07,4.522484421151161,11024.06932149564,8947.153365304632,1410.414072939992,11024.06932149564,0.0,0.0,1.980786827146019e-09,False,1
5,5,0,3,5,0,4,-47,0,-0.0019862555038104063,0.0018791792959005039,0.00010735280104432215,-4.540844171536807e-07,-7.901099996386607e-07,9.472635278215776e-10,2.765931344196268e-07,2.9264924274349995,10932.572447932984,6569.397276213749,1135.8391724775088,10932.572447932984,0.0,0.0,2.767492166890833e-09,False,1
1,7,0,6,4,0,7,-78,0,-0.0019182614902478053,0.0018116043345837844,0.0001091385742886571,-6.972512171337115e-07,-8.828551439014841e-07,9.164862394782335e-09,2.481418624636182e-06,14.667527695378153,10915.988357103031,10088.775087330143,645.1076520831615,10915.988357103031,0.0,0.0,9.04741749341083e-09,True,1
2,2,0,5,-2,0,7,-55,0,-0.00120515078399613,0.0010518133842167875,0.0001535675284494552,-2.5535226476112524e-08,9.569311754069791e-11,1.7030936557580318e-09,2.3012867011269408e-07,2.0906292253941676,10881.54162325352,9555.313597029215,1395.0629070528269,10881.54162325352,9.446604626458965e-10,5.482433296831845e-12,4.6884506694373565e-09,True,1
