l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a,n_m
1,-3,2,-15,3,-15,-0.0004344394724834455,0.0001819548751341122,0.00025471396317299346,2.229365823660178e-06,0.005131591314472763,15
1,-3,2,-15,3,-14,-0.0004344394724834455,0.0001819548751341122,0.0002744146363829793,2.1930039033645973e-05,0.0504789284184614,15
1,-2,2,-15,3,-9,-0.0006023269048774995,0.0001819548751341122,0.00041802181163868305,-2.350218104704249e-06,0.003901897932290163,15
1,-1,2,-15,3,-6,-0.000758058289083616,0.0001819548751341122,0.0005767572162567792,6.538023072753937e-07,0.0008624697027793827,15
1,2,2,-15,3,-1,-0.0011876060720696538,0.0001819548751341122,0.000998084207166912,-7.566989768629552e-06,0.006371632771666853,15
1,4,2,-15,3,1,-0.0014878228371177796,0.0001819548751341122,0.0012998983166993359,-5.969645284331594e-06,0.00401233610306455,15
1,9,2,-15,3,7,-0.00271575402351329,0.0001819548751341122,0.0025372392509810755,3.4401026018974178e-06,0.0012667209813969306,15
1,-4,2,-14,3,-20,-0.0003748425124691666,0.00019644874332665755,0.00019605922281280496,1.7665453670295925e-05,0.04712766850784843,15
1,-4,2,-14,3,-19,-0.0003748425124691666,0.00019644874332665755,0.00020520786639738244,2.6814097254873376e-05,0.07153430137431122,15
1,-3,2,-14,3,-18,-0.0004344394724834455,0.00019644874332665755,0.00021802434284338444,-1.9966386313403526e-05,0.04595895994272103,15
1,-3,2,-14,3,-17,-0.0004344394724834455,0.00019644874332665755,0.00023210374783301,-5.886981323777966e-06,0.013550751477819022,15
1,-3,2,-14,3,-16,-0.0004344394724834455,0.00019644874332665755,0.0002424451729378146,4.454443781026665e-06,0.010253312747028077,15
1,-3,2,-14,3,-15,-0.0004344394724834455,0.00019644874332665755,0.00025471396317299346,1.672323401620551e-05,0.03849381807000228,15
1,-2,2,-14,3,-9,-0.0006023269048774995,0.00019644874332665755,0.00041802181163868305,1.2143650087841139e-05,0.02016122804660519,15
1,-1,2,-14,3,-6,-0.000758058289083616,0.00019644874332665755,0.0005767572162567792,1.5147670499820673e-05,0.01998219756706577,15
1,2,2,-14,3,-1,-0.0011876060720696538,0.00019644874332665755,0.000998084207166912,6.926878423915836e-06,0.005832639784204109,15
1,4,2,-14,3,1,-0.0014878228371177796,0.00019644874332665755,0.0012998983166993359,8.524222908213794e-06,0.005729326567353258,15
1,9,2,-14,3,7,-0.00271575402351329,0.00019644874332665755,0.0025372392509810755,1.7933970794443022e-05,0.006603680097375821,15
1,-3,2,-13,3,-20,-0.0004344394724834455,0.00021328352758161109,0.00019605922281280496,-2.509672208902947e-05,0.05776805211912643,15
1,-3,2,-13,3,-19,-0.0004344394724834455,0.00021328352758161109,0.00020520786639738244,-1.5948078504451966e-05,0.036709552226656096,15
1,-3,2,-13,3,-18,-0.0004344394724834455,0.00021328352758161109,0.00021802434284338444,-3.1316020584499366e-06,0.007208373678727518,15
1,-3,2,-13,3,-17,-0.0004344394724834455,0.00021328352758161109,0.00023210374783301,1.0947802931175624e-05,0.025199834786174487,15
1,-3,2,-13,3,-16,-0.0004344394724834455,0.00021328352758161109,0.0002424451729378146,2.12892280359802e-05,0.049003899011021465,15
1,-2,2,-13,3,-10,-0.0006023269048774995,0.00021328352758161109,0.0003718710651421799,-1.7172312153708458e-05,0.028509953672418042,15
1,-2,2,-13,3,-9,-0.0006023269048774995,0.00021328352758161109,0.00041802181163868305,2.897843434279473e-05,0.048110808446599825,15
1,1,2,-13,3,-4,-0.0009785032656031902,0.00021328352758161109,0.0007440788469309187,-2.1140891090660357e-05,0.021605335243953663,15
1,2,2,-13,3,-1,-0.0011876060720696538,0.00021328352758161109,0.000998084207166912,2.3761662678869425e-05,0.020008034008667304,15
1,4,2,-13,3,1,-0.0014878228371177796,0.00021328352758161109,0.0012998983166993359,2.5359007163167384e-05,0.017044372845017638,15
1,-3,2,-12,3,-20,-0.0004344394724834455,0.00022661345866183688,0.00019605922281280496,-1.1766791008803673e-05,0.027084995158334863,15
1,-3,2,-12,3,-19,-0.0004344394724834455,0.00022661345866183688,0.00020520786639738244,-2.6181474242261684e-06,0.006026495265864531,15
1,-3,2,-12,3,-18,-0.0004344394724834455,0.00022661345866183688,0.00021802434284338444,1.0198329021775861e-05,0.023474683282064045,15
1,-3,2,-12,3,-17,-0.0004344394724834455,0.00022661345866183688,0.00023210374783301,2.4277734011401422e-05,0.055882891746966055,15
1,-2,2,-12,3,-10,-0.0006023269048774995,0.00022661345866183688,0.0003718710651421799,-3.84238107348266e-06,0.0063792286918747535,15
1,1,2,-12,3,-4,-0.0009785032656031902,0.00022661345866183688,0.0007440788469309187,-7.810960010434559e-06,0.007982558960209047,15
1,-3,2,-11,3,-20,-0.0004344394724834455,0.00024159830799367046,0.00019605922281280496,3.218058323029927e-06,0.0074073801458097305,15
1,-3,2,-11,3,-19,-0.0004344394724834455,0.00024159830799367046,0.00020520786639738244,1.2366701907607432e-05,0.028465880038280062,15
1,-3,2,-11,3,-18,-0.0004344394724834455,0.00024159830799367046,0.00021802434284338444,2.5183178353609407e-05,0.057967058586208514,15
1,-2,2,-11,3,-11,-0.0006023269048774995,0.00024159830799367046,0.0003365227809942758,-2.42058158895532e-05,0.04018717359882197,15
1,-2,2,-11,3,-10,-0.0006023269048774995,0.00024159830799367046,0.0003718710651421799,1.114246825835094e-05,0.018499037927945595,15
1,-1,2,-11,3,-7,-0.000758058289083616,0.00024159830799367046,0.0004995855633416565,-1.6874417748289033e-05,0.022260053074134693,15
1,1,2,-11,3,-4,-0.0009785032656031902,0.00024159830799367046,0.0007440788469309187,7.173889321398933e-06,0.0073314924677094955,15
1,2,2,-11,3,-2,-0.0011876060720696538,0.00024159830799367046,0.000926169843396888,-1.9837920679095225e-05,0.01670412533722017,15
1,-3,2,-10,3,-20,-0.0004344394724834455,0.00026814142169328853,0.00019605922281280496,2.9761172022647973e-05,0.06850476051938865,15
1,-2,2,-10,3,-12,-0.0006023269048774995,0.00026814142169328853,0.0003175654528598886,-1.662003032432233e-05,0.027593039908623197,15
1,-2,2,-10,3,-11,-0.0006023269048774995,0.00026814142169328853,0.0003365227809942758,2.3372978100648454e-06,0.003880447297203505,15
1,-1,2,-10,3,-8,-0.000758058289083616,0.00026814142169328853,0.00046296983139094185,-2.6947035999385586e-05,0.03554744587248125,15
1,-1,2,-10,3,-7,-0.000758058289083616,0.00026814142169328853,0.0004995855633416565,9.668695951329013e-06,0.012754554749367732,15
1,2,2,-10,3,-2,-0.0011876060720696538,0.00026814142169328853,0.000926169843396888,6.705193020522821e-06,0.005645974012946574,15
1,3,2,-10,3,-1,-0.0012725407985733764,0.00026814142169328853,0.000998084207166912,-6.315169713175814e-06,0.004962646164473188,15
1,5,2,-10,3,2,-0.001734103264389586,0.00026814142169328853,0.0014462919592611418,-1.9669883435155695e-05,0.011342971228463493,15
1,6,2,-10,3,3,-0.0019747070189232627,0.00026814142169328853,0.0016875888535549334,-1.8976743675040795e-05,0.009609903389814321,15
1,7,2,-10,3,4,-0.002215705167770865,0.00026814142169328853,0.0019293062769633813,-1.8257469114195228e-05,0.008240026416765259,15
1,8,2,-10,3,5,-0.0024629844882008973,0.00026814142169328853,0.002171276389406632,-2.3566677100976454e-05,0.00956834166592372,15
1,9,2,-10,3,6,-0.00271575402351329,0.00026814142169328853,0.0024186606766848882,-2.8951925135113632e-05,0.010660731746853638,15
1,10,2,-10,3,8,-0.002973321972018305,0.00026814142169328853,0.002675512320323371,-2.9668230001645823e-05,0.009978142387824514,15
1,16,2,-10,3,14,-0.00455968102508798,0.00026814142169328853,0.00426138436982716,-3.0155233567531227e-05,0.00661345243266208,15
1,17,2,-10,3,15,-0.004823167543880964,0.00026814142169328853,0.004526260671995234,-2.8765450192442393e-05,0.005964016371136935,15
1,18,2,-10,3,16,-0.005087181893000314,0.00026814142169328853,0.004790467128105982,-2.8573343201043593e-05,0.005616733154432508,15
1,19,2,-10,3,17,-0.0053527772990706515,0.00026814142169328853,0.005054963890750095,-2.9671986627267943e-05,0.005543288085685835,15
1,-2,2,-9,3,-14,-0.0006023269048774995,0.0003021884453905382,0.0002744146363829793,-2.5723823103981957e-05,0.04270741169899033,15
1,-2,2,-9,3,-13,-0.0006023269048774995,0.0003021884453905382,0.00029772968919625274,-2.4087702907084644e-06,0.003999107911671914,15
1,-2,2,-9,3,-12,-0.0006023269048774995,0.0003021884453905382,0.0003175654528598886,1.7426993372927284e-05,0.028932782566755116,15
1,-1,2,-9,3,-8,-0.000758058289083616,0.0003021884453905382,0.00046296983139094185,7.099987697864029e-06,0.009366018154681612,15
1,1,2,-9,3,-5,-0.0009785032656031902,0.0003021884453905382,0.0006723912615469056,-3.923558665746337e-06,0.0040097553106557,15
1,2,2,-9,3,-3,-0.0011876060720696538,0.0003021884453905382,0.0008601000555226912,-2.5317571156424417e-05,0.021318155701497227,15
1,3,2,-9,3,-1,-0.0012725407985733764,0.0003021884453905382,0.000998084207166912,2.77318539840738e-05,0.02179250678262222,15
1,4,2,-9,3,0,-0.0014878228371177796,0.0003021884453905382,0.001168345950483926,-1.7288441243315392e-05,0.011619959589279243,15
1,5,2,-9,3,2,-0.001734103264389586,0.0003021884453905382,0.0014462919592611418,1.437714026209392e-05,0.008290821289212411,15
1,6,2,-9,3,3,-0.0019747070189232627,0.0003021884453905382,0.0016875888535549334,1.507028002220882e-05,0.007631653646740014,15
1,7,2,-9,3,4,-0.002215705167770865,0.0003021884453905382,0.0019293062769633813,1.5789554583054387e-05,0.007126198382675456,15
1,8,2,-9,3,5,-0.0024629844882008973,0.0003021884453905382,0.002171276389406632,1.048034659627316e-05,0.004255141129178851,15
1,9,2,-9,3,6,-0.00271575402351329,0.0003021884453905382,0.0024186606766848882,5.0950985621364166e-06,0.0018761266734846035,15
1,10,2,-9,3,8,-0.002973321972018305,0.0003021884453905382,0.002675512320323371,4.378793695604226e-06,0.0014726940899144805,15
1,11,2,-9,3,9,-0.003235253388057165,0.0003021884453905382,0.0029334778136359597,4.1287096933309564e-07,0.00012761626982826004,15
1,12,2,-9,3,10,-0.003499927798231137,0.0003021884453905382,0.003196341902933452,-1.3974499071464641e-06,0.0003992796388121878,15
1,13,2,-9,3,11,-0.003765557199999308,0.0003021884453905382,0.003462185480912929,-1.1832736958408176e-06,0.0003142360168744841,15
1,14,2,-9,3,12,-0.004030932427920738,0.0003021884453905382,0.0037290325328913905,2.885503611908466e-07,7.158402338678957e-05,15
1,15,2,-9,3,13,-0.004295690809337045,0.0003021884453905382,0.0039955884824074,2.0861184608931063e-06,0.0004856304965801432,15
1,16,2,-9,3,14,-0.00455968102508798,0.0003021884453905382,0.00426138436982716,3.891790129718388e-06,0.0008535224521858512,15
1,17,2,-9,3,15,-0.004823167543880964,0.0003021884453905382,0.004526260671995234,5.2815735048072215e-06,0.0010950425123646857,15
1,18,2,-9,3,16,-0.005087181893000314,0.0003021884453905382,0.004790467128105982,5.473680496206022e-06,0.001075974991917924,15
1,19,2,-9,3,17,-0.0053527772990706515,0.0003021884453905382,0.005054963890750095,4.3750370699816715e-06,0.0008173396398802664,15
1,20,2,-9,3,18,-0.005620665903572574,0.0003021884453905382,0.005320803084440166,2.325626258129626e-06,0.0004137634753653345,15
1,-2,2,-8,3,-16,-0.0006023269048774995,0.0003326425567156908,0.0002424451729378146,-2.7239175223994034e-05,0.045223241737032994,15
1,-2,2,-8,3,-15,-0.0006023269048774995,0.0003326425567156908,0.00025471396317299346,-1.4970384988815242e-05,0.024854252512362705,15
1,-2,2,-8,3,-14,-0.0006023269048774995,0.0003326425567156908,0.0002744146363829793,4.730288221170662e-06,0.007853357010729417,15
1,-2,2,-8,3,-13,-0.0006023269048774995,0.0003326425567156908,0.00029772968919625274,2.8045341034444045e-05,0.046561660798047654,15
1,-1,2,-8,3,-9,-0.000758058289083616,0.0003326425567156908,0.00041802181163868305,-7.393920729242159e-06,0.009753762785418982,15
1,1,2,-8,3,-5,-0.0009785032656031902,0.0003326425567156908,0.0006723912615469056,2.6530552659406173e-05,0.02711340226652349,15
1,2,2,-8,3,-3,-0.0011876060720696538,0.0003326425567156908,0.0008601000555226912,5.136540168728309e-06,0.004325121174041159,15
1,3,2,-8,3,-2,-0.0012725407985733764,0.0003326425567156908,0.000926169843396888,-1.3728398460797521e-05,0.010788179425121922,15
1,4,2,-8,3,0,-0.0014878228371177796,0.0003326425567156908,0.001168345950483926,1.3165670081837335e-05,0.008848950125904748,15
1,11,2,-8,3,9,-0.003235253388057165,0.0003326425567156908,0.0029334778136359597,3.086698229448539e-05,0.009540823729118056,15
1,12,2,-8,3,10,-0.003499927798231137,0.0003326425567156908,0.003196341902933452,2.905666141800583e-05,0.008302074526420533,15
1,13,2,-8,3,11,-0.003765557199999308,0.0003326425567156908,0.003462185480912929,2.9270837629311475e-05,0.007773308457329198,15
1,14,2,-8,3,12,-0.004030932427920738,0.0003326425567156908,0.0037290325328913905,3.074266168634314e-05,0.007626687431771468,15
1,-2,2,-7,3,-18,-0.0006023269048774995,0.00036286508921045974,0.00021802434284338444,-2.1437472823655247e-05,0.03559109289334365,15
1,-2,2,-7,3,-17,-0.0006023269048774995,0.00036286508921045974,0.00023210374783301,-7.358067834029687e-06,0.012216070333976136,15
1,-2,2,-7,3,-16,-0.0006023269048774995,0.00036286508921045974,0.0002424451729378146,2.983357270774944e-06,0.004953053311443386,15
1,-2,2,-7,3,-15,-0.0006023269048774995,0.00036286508921045974,0.00025471396317299346,1.5252147505953736e-05,0.025322042536113674,15
1,-1,2,-7,3,-10,-0.000758058289083616,0.00036286508921045974,0.0003718710651421799,-2.3322134730976367e-05,0.030765621940721063,15
1,-1,2,-7,3,-9,-0.000758058289083616,0.00036286508921045974,0.00041802181163868305,2.282861176552682e-05,0.03011458629800532,15
1,3,2,-7,3,-2,-0.0012725407985733764,0.00036286508921045974,0.000926169843396888,1.649413403397135e-05,0.012961575811528117,15
1,-2,2,-6,3,-20,-0.0006023269048774995,0.00042506408290257934,0.00019605922281280496,1.879640083788487e-05,0.031206311200240443,15
1,-2,2,-6,3,-19,-0.0006023269048774995,0.00042506408290257934,0.00020520786639738244,2.7945044422462268e-05,0.04639514555330331,15
1,-1,2,-6,3,-12,-0.000758058289083616,0.00042506408290257934,0.0003175654528598886,-1.542875332114814e-05,0.020352990717639,15
1,-1,2,-6,3,-11,-0.000758058289083616,0.00042506408290257934,0.0003365227809942758,3.5285748132391458e-06,0.004654753947093815,15
1,1,2,-6,3,-6,-0.0009785032656031902,0.00042506408290257934,0.0005767572162567792,2.3318033556168297e-05,0.023830307343730824,15
1,2,2,-6,3,-4,-0.0011876060720696538,0.00042506408290257934,0.0007440788469309187,-1.846314223615561e-05,0.015546520576456547,15
1,3,2,-6,3,-3,-0.0012725407985733764,0.00042506408290257934,0.0008601000555226912,1.262333985189404e-05,0.009919791857397303,15
1,5,2,-6,3,1,-0.001734103264389586,0.00042506408290257934,0.0012998983166993359,-9.140864787670873e-06,0.005271234404191326,15
1,10,2,-6,3,7,-0.002973321972018305,0.00042506408290257934,0.0025372392509810755,-1.1018638134649948e-05,0.003705834160694829,15
1,-1,2,-5,3,-18,-0.000758058289083616,0.0005139207856115777,0.00021802434284338444,-2.611316062865385e-05,0.03444743102831963,15
1,-1,2,-5,3,-17,-0.000758058289083616,0.0005139207856115777,0.00023210374783301,-1.203375563902829e-05,0.015874446348413892,15
1,-1,2,-5,3,-16,-0.000758058289083616,0.0005139207856115777,0.0002424451729378146,-1.692330534223659e-06,0.002232454362143371,15
1,-1,2,-5,3,-15,-0.000758058289083616,0.0005139207856115777,0.00025471396317299346,1.0576459700955133e-05,0.01395204017060556,15
1,-1,2,-5,3,-14,-0.000758058289083616,0.0005139207856115777,0.0002744146363829793,3.027713291094093e-05,0.039940375755987904,15
1,1,2,-5,3,-8,-0.0009785032656031902,0.0005139207856115777,0.00046296983139094185,-1.6126486006705788e-06,0.0016480768714414815,15
1,2,2,-5,3,-5,-0.0011876060720696538,0.0005139207856115777,0.0006723912615469056,-1.29402491117034e-06,0.0010896078603869286,15
1,3,2,-5,3,-4,-0.0012725407985733764,0.0005139207856115777,0.0007440788469309187,-1.4541166030880093e-05,0.01142687609480336,15
1,4,2,-5,3,-1,-0.0014878228371177796,0.0005139207856115777,0.000998084207166912,2.4182155660710213e-05,0.0162533838420951,15
1,6,2,-5,3,2,-0.0019747070189232627,0.0005139207856115777,0.0014462919592611418,-1.4494274050543422e-05,0.007339961782506162,15
1,7,2,-5,3,3,-0.002215705167770865,0.0005139207856115777,0.0016875888535549334,-1.4195528604353698e-05,0.006406776863112734,15
1,8,2,-5,3,4,-0.0024629844882008973,0.0005139207856115777,0.0019293062769633813,-1.975742562593816e-05,0.008021741801699327,15
1,9,2,-5,3,5,-0.00271575402351329,0.0005139207856115777,0.002171276389406632,-3.0556848495080346e-05,0.011251699612894198,15
1,1,2,-4,3,-11,-0.0009785032656031902,0.0006184286779740842,0.0003365227809942758,-2.355180663483024e-05,0.02406921618223923,15
1,1,2,-4,3,-10,-0.0009785032656031902,0.0006184286779740842,0.0003718710651421799,1.1796477513073902e-05,0.012055634281201976,15
1,2,2,-4,3,-6,-0.0011876060720696538,0.0006184286779740842,0.0005767572162567792,7.579822161209735e-06,0.006382438031830115,15
1,3,2,-4,3,-5,-0.0012725407985733764,0.0006184286779740842,0.0006723912615469056,1.827914094761334e-05,0.014364286762440757,15
1,4,2,-4,3,-3,-0.0014878228371177796,0.0006184286779740842,0.0008601000555226912,-9.294103621004324e-06,0.006246781128194621,15
1,1,2,-3,3,-14,-0.0009785032656031902,0.0006883901588102036,0.0002744146363829793,-1.569847041000736e-05,0.016043350044754493,15
1,1,2,-3,3,-13,-0.0009785032656031902,0.0006883901588102036,0.00029772968919625274,7.616582403266242e-06,0.007783911072152695,15
1,1,2,-3,3,-12,-0.0009785032656031902,0.0006883901588102036,0.0003175654528598886,2.745234606690199e-05,0.02805544654976621,15
1,2,2,-3,3,-7,-0.0011876060720696538,0.0006883901588102036,0.0004995855633416565,3.696500822062288e-07,0.00031125647712632157,15
1,3,2,-3,3,-6,-0.0012725407985733764,0.0006883901588102036,0.0005767572162567792,-7.393423506393652e-06,0.005809969719385258,15
1,6,2,-3,3,1,-0.0019747070189232627,0.0006883901588102036,0.0012998983166993359,1.3581456586276523e-05,0.006877707151556086,15
1,11,2,-3,3,7,-0.003235253388057165,0.0006883901588102036,0.0025372392509810755,-9.623978265886103e-06,0.00297472164047883,15
1,1,2,-2,3,-20,-0.0009785032656031902,0.0007709839009291044,0.00019605922281280496,-1.146014186128089e-05,0.011711909672796422,15
1,1,2,-2,3,-19,-0.0009785032656031902,0.0007709839009291044,0.00020520786639738244,-2.3114982767033845e-06,0.002362279573260781,15
1,1,2,-2,3,-18,-0.0009785032656031902,0.0007709839009291044,0.00021802434284338444,1.0504978169298537e-05,0.010735761993418419,15
1,1,2,-2,3,-17,-0.0009785032656031902,0.0007709839009291044,0.00023210374783301,2.4584383158924097e-05,0.02512447737593319,15
1,2,2,-2,3,-9,-0.0011876060720696538,0.0007709839009291044,0.00041802181163868305,1.3996404981337154e-06,0.0011785393583366806,15
1,3,2,-2,3,-7,-0.0012725407985733764,0.0007709839009291044,0.0004995855633416565,-1.971334302615672e-06,0.0015491324952612135,15
1,4,2,-2,3,-4,-0.0014878228371177796,0.0007709839009291044,0.0007440788469309187,2.723991074224364e-05,0.018308571466084618,15
